n_samples,n_features,imbalance_ratio,class_separation,roc_auc,balanced_accuracy,precision,recall,f1_score,best_params
500,50,0.2,1.4,0.925,0.6125,0.8138248847926267,0.83,0.7954613573110683,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,50,0.3,0.8,0.8523809523809525,0.7023809523809523,0.82,0.81,0.7875268817204301,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
500,50,0.3,1.0,0.9076190476190475,0.7714285714285714,0.8377622377622379,0.84,0.8320166320166321,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.7)}"
500,50,0.3,1.2,0.9095238095238095,0.7523809523809524,0.8471544715447155,0.84,0.8263157894736842,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
500,50,0.3,1.4,0.959047619047619,0.7952380952380953,0.8603729603729603,0.86,0.8530145530145531,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,50,0.4,0.8,0.8354166666666667,0.6416666666666666,0.7208672086720866,0.7,0.6663428848955804,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7)}"
500,50,0.4,1.0,0.8033333333333333,0.6583333333333333,0.7224834237492465,0.71,0.6846562094586625,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 1, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7)}"
500,50,0.4,1.2,0.8845833333333333,0.7041666666666666,0.766798418972332,0.75,0.7317807901749507,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7)}"
500,50,0.4,1.4,0.9079166666666667,0.7416666666666667,0.8290536467751657,0.79,0.7716475999528246,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
500,150,0.1,0.8,0.6288888888888889,0.5444444444444445,0.8673469387755103,0.9,0.8687943262411347,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.5)}"
500,150,0.1,1.0,0.8244444444444444,0.5,0.81,0.9,0.8526315789473684,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
500,150,0.1,1.2,0.88,0.6944444444444444,0.9231578947368422,0.93,0.9192792792792792,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,150,0.1,1.4,0.9133333333333333,0.6,0.9265306122448981,0.92,0.8950354609929078,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
500,150,0.2,0.8,0.814375,0.525,0.8464646464646465,0.81,0.7341314179303005,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
500,150,0.2,1.0,0.8575,0.575,0.8597938144329896,0.83,0.7753377548513879,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
500,150,0.2,1.2,0.896875,0.66875,0.8619565217391305,0.86,0.8348837209302326,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7)}"
500,150,0.2,1.4,0.93875,0.66875,0.8619565217391305,0.86,0.8348837209302326,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,150,0.3,0.8,0.789047619047619,0.611904761904762,0.7451481103166496,0.75,0.7070102776499464,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
500,150,0.3,1.0,0.7752380952380953,0.669047619047619,0.800972590627763,0.79,0.7598577988446157,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,150,0.3,1.2,0.8733333333333333,0.6857142857142857,0.8106312292358804,0.8,0.773892773892774,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
500,150,0.3,1.4,0.8909523809523809,0.7119047619047619,0.8121190644932672,0.81,0.7917952996801557,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
500,150,0.4,0.8,0.8949138293400589,0.7400168137873055,0.8159557109557111,0.79,0.7735794315367379,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,150,0.4,1.0,0.9319041614123581,0.7784783522488441,0.8386666666666668,0.82,0.809577205882353,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
500,150,0.4,1.2,0.949978982765868,0.7994955863808323,0.8624,0.84,0.8307352941176469,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
500,150,0.4,1.4,0.9823455233291298,0.858974358974359,0.9068055555555555,0.89,0.8855190214341824,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,300,0.1,0.8,0.5177777777777778,0.5,0.81,0.9,0.8526315789473684,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 3, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.6)}"
500,300,0.1,1.0,0.6922222222222222,0.5,0.81,0.9,0.8526315789473684,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7)}"
500,300,0.1,1.2,0.8455555555555556,0.55,0.9181818181818181,0.91,0.8753246753246752,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,300,0.1,1.4,0.9622222222222222,0.55,0.9181818181818181,0.91,0.8753246753246752,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,300,0.2,0.8,0.810625,0.55,0.8530612244897959,0.82,0.7554647599591421,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,300,0.2,1.0,0.9293750000000001,0.525,0.8464646464646465,0.81,0.7341314179303005,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
500,300,0.2,1.2,0.91875,0.525,0.8464646464646465,0.81,0.7341314179303005,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
500,300,0.2,1.4,0.949375,0.74375,0.8919305413687436,0.89,0.8769612521473564,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,300,0.3,0.8,0.8076190476190476,0.6714285714285715,0.775,0.78,0.7565217391304349,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
500,300,0.3,1.0,0.8933333333333333,0.6738095238095239,0.7583495776478233,0.77,0.7525611569130963,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
500,300,0.3,1.2,0.9319047619047619,0.8071428571428572,0.8470319634703196,0.85,0.8476260581523739,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,300,0.3,1.4,0.959047619047619,0.7523809523809524,0.8471544715447155,0.84,0.8263157894736842,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.5)}"
500,300,0.4,0.8,0.8529166666666667,0.7041666666666666,0.7416666666666667,0.74,0.7288770053475936,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
500,300,0.4,1.0,0.9070833333333332,0.7666666666666666,0.8095238095238095,0.8,0.7914438502673797,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
500,300,0.4,1.2,0.9295833333333333,0.7708333333333333,0.8047619047619048,0.8,0.7934065934065935,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
500,300,0.4,1.4,0.94625,0.8291666666666666,0.8530076888285842,0.85,0.8469420774457987,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,600,0.1,0.8,0.6922222222222222,0.5,0.81,0.9,0.8526315789473684,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
500,600,0.1,1.0,0.758888888888889,0.55,0.9181818181818181,0.91,0.8753246753246752,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
500,600,0.1,1.2,0.788888888888889,0.55,0.9181818181818181,0.91,0.8753246753246752,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
500,600,0.1,1.4,0.8544444444444445,0.55,0.9181818181818181,0.91,0.8753246753246752,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
500,600,0.2,0.8,0.81375,0.5,0.64,0.8,0.7111111111111111,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,600,0.2,1.0,0.8624999999999999,0.55,0.8530612244897959,0.82,0.7554647599591421,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
500,600,0.2,1.2,0.8999999999999999,0.51875,0.7448979591836735,0.8,0.7282941777323799,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,600,0.2,1.4,0.946875,0.64375,0.8509984639016897,0.85,0.8195247270391779,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7)}"
500,600,0.3,0.8,0.910952380952381,0.5666666666666667,0.8104166666666666,0.74,0.6609496810772503,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
500,600,0.3,1.0,0.8809523809523809,0.6428571428571429,0.8066666666666668,0.78,0.73875,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.5)}"
500,600,0.3,1.2,0.9642857142857143,0.6666666666666666,0.8444444444444444,0.8,0.7625,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
500,600,0.3,1.4,0.9147619047619048,0.7,0.8568181818181819,0.82,0.7916817359855334,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.5)}"
500,600,0.4,0.8,0.8754166666666667,0.7208333333333333,0.802411091018686,0.77,0.7498997523292842,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
500,600,0.4,1.0,0.90375,0.7833333333333333,0.8395010395010395,0.82,0.8103120759837178,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
500,600,0.4,1.2,0.9170833333333334,0.7583333333333333,0.8245614035087719,0.8,0.7867647058823529,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
500,600,0.4,1.4,0.9466666666666667,0.8333333333333333,0.8704761904761905,0.86,0.8553846153846155,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,1000,0.1,0.8,0.6966666666666667,0.5,0.81,0.9,0.8526315789473684,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
500,1000,0.1,1.0,0.7744444444444445,0.55,0.9181818181818181,0.91,0.8753246753246752,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,1000,0.1,1.2,0.8411111111111111,0.55,0.9181818181818181,0.91,0.8753246753246752,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,1000,0.1,1.4,0.9333333333333333,0.7,0.94375,0.94,0.9281105990783409,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
500,1000,0.2,0.8,0.87375,0.6,0.8666666666666667,0.84,0.793939393939394,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
500,1000,0.2,1.0,0.950625,0.625,0.8736842105263157,0.85,0.8114285714285714,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
500,1000,0.2,1.2,0.9587500000000001,0.7,0.8956521739130434,0.88,0.8584717607973422,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
500,1000,0.2,1.4,0.970625,0.625,0.8736842105263157,0.85,0.8114285714285714,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
500,1000,0.3,0.8,0.7914285714285714,0.6547619047619048,0.7635294117647058,0.77,0.7427956989247312,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,1000,0.3,1.0,0.8714285714285714,0.6452380952380953,0.7698496905393456,0.77,0.7369871130202934,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
500,1000,0.3,1.2,0.8790476190476191,0.6619047619047619,0.781063122923588,0.78,0.7512820512820513,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
500,1000,0.3,1.4,0.9319047619047619,0.7952380952380953,0.8603729603729603,0.86,0.8530145530145531,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
500,1000,0.4,0.8,0.8383333333333334,0.6416666666666666,0.7761273209549071,0.71,0.6627647285329226,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,1000,0.4,1.0,0.8925,0.7083333333333334,0.795,0.76,0.7371428571428572,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
500,1000,0.4,1.2,0.9287500000000001,0.7583333333333333,0.7958232151529869,0.79,0.7820776634583472,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
500,1000,0.4,1.4,0.9370833333333333,0.7916666666666667,0.8266666666666667,0.82,0.814065934065934,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
1000,50,0.1,0.8,0.888268156424581,0.5476190476190477,0.9141161616161617,0.905,0.8681547687694614,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
1000,50,0.1,1.0,0.9162011173184357,0.5476190476190477,0.9141161616161617,0.905,0.8681547687694614,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
1000,50,0.1,1.2,0.9531790369779196,0.6190476190476191,0.9265641025641025,0.92,0.8970958453311394,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
1000,50,0.1,1.4,0.977121574886938,0.6428571428571428,0.930798969072165,0.925,0.9056747095621092,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
1000,50,0.2,0.8,0.954287467402976,0.7560975609756098,0.9111731843575419,0.9,0.8868295476235923,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7)}"
1000,50,0.2,1.0,0.967479674796748,0.8229789845068263,0.9207743496672717,0.92,0.9145974025974026,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
1000,50,0.2,1.2,0.977143733701488,0.8473692284092652,0.9303244894063752,0.93,0.9262059620596206,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.6)}"
1000,50,0.2,1.4,0.9840466329191594,0.9358797361558522,0.9700729563919748,0.97,0.9694171046344958,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
1000,50,0.3,0.8,0.94397924283524,0.7469041160514212,0.8566648521139539,0.84,0.823490474203866,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
1000,50,0.3,1.0,0.9593112395329638,0.8626606911192357,0.9061000000000001,0.905,0.9021007512703014,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7)}"
